link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208796 ,Min Mahagiri ,male ,"House nat (Burmese spirit); one of the 37 Lords. Also known as Lord of the Great Mountain, Eindwin nat, Mr. Handsome, and U Tin De. He was a blacksmith who was burned to death by the king of Tagaung who feared that U Tin De  would rebel and seize the throne. He became a nat spirit, and is propitiated by a coconut hung in the southeast corner of the house. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208807 ,U Shin Gyi ,male ,"Nat (Burmese spirit). U Shin Gyi is Lord of the Waters (q.v.). He is usually depicted with a tiger, crocodile, and a Burmese harp. He is particularly venerated in the Irrawaddy delta region. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208841 ,Lady Buffalo (Pegu Mother) ,female ,"Female nat spirit. Pegu mother is also known as Lady Buffalo. Her head is usually adorned with a headdress composed of a  crown surmounted by two horns embellished with ribbons. Lady Buffalo is associated with the town of Pegu in Lower Burma, and is popular with the Burman, Mon, and Kayin (Karen)  people. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208855 ,Popa Medaw (Lady of Mount Popa; Mekawun) ,female ,"Female nat spirit. Burmese nat spirit of Mount Popa, known as Lady of Mount Popa or Popa Medaw (Mother of Popa) (q.v.). Mount Popa (q.v.) is the home of the Burmese nats, and the peak of the rocky outcrop has numerous shirines to different spirits. The Lady of Popa is worshipped all over Burma. Along with her sons, the Taungbyon brothers (Taungbyon nyi-naung) (q.v.), she is the guardian of Popa. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208859 ,Ko Daw Gyi ,male ,"Male nat spirit. This is one of the Taungbyon brothers (q.v.) and the son of Popa Medaw (Lady of Mount Popa) (q.v.). Also known as Shwebyin Naungdaw (q.v.). Along with his mother and brother, he is one of the guardians of Mount Popa and rides on a tiger. He and his brother are celebrated in a large festival held annually in August in the town of Taungbyon north of the city of Mandalay. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208860 ,Ko Daw Le ,male ,"Male nat spirit. This is one of the Taungbyon brothers (q.v.) and the son of Popa Medaw (Lady of Mount Popa) (q.v.). Also known as Shwebyin Nyidaw (q.v.). Along with his mother and brother, he is one of the guardians of Mount Popa and rides on a tiger. He and his brother are celebrated in a large festival held annually in August in the town of Taungbyon north of the city of Mandalay. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208868 ,Myin Hpyu Shin ,male ,Male nat. Also known as Lord of the White Horse (q.v.) or Aung Zwa Ma Gyi (q.v.). One of the thirty-seven nat lords. He is popular in central Burma around the towns of Pakokku and Monywa. ,Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208875 ,Shwe Nabe ,female ,"Nat spirit. Wife of U Tin De (q.v.). One of the Thirty-seven Lords. She is also known as Lady Golden Flanks (q.v.), as she is a naga (mythical serpent) princess and wears golden clothing. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208877 ,Shin Nyo ,male ,"Nat spirit. One of the Thirty-seven Lords. The son of U Tin De (q.v.) and Shwe Nabe (q.v.). Also known as Taung Ma Gyi (q.v.), Lord of the South (q.v.), and Lord Brown (q.v.) because of the colour of his clothing. He was killed in a boxing match arranged by King Duttabaung of Prome (q.v.), who feared him as a threat to the throne.. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/208881 ,Shin Hpyu ,male ,"Nat spirit. One of the Thirty-seven Lords. The son of U Tin De (q.v.) and Shwe Nabe (q.v.). Also known as Maung Min Shin (q.v.), Lord of the North (q.v.), and Lord White (q.v.) because of the colour of his clothing. He was killed in a boxing match arranged by King Duttabaung of Prome (q.v.), who feared him as a threat to the throne. ",Burmese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/158494 ,Menaka ,female ,"Mother of Durga, and consort of the king and god of the mountains, Himavant. She appears in the annual story of the Durga Puja when she welcomes her daughter who visits for the duration of the holiday from the Himalayan fastness of her husband's home. ",Hindu ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/159682 ,Tiber ,male ,Male personification of the River Tiber. Usually represented as a bearded river god resting on an amphora. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/185896 ,Zhao gong yuanshuai 趙公元帥 ,male ,God of wealth. ,Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132099 ,Athsho ,male ,God of fire. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132100 ,Oado ,male ,Wind god. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132605 ,Rhea/Ops ,female ,Goddess; wife of Cronos/Saturn (q.v.); mother of Zeus/Jupiter (q.v.) ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132605 ,Rhea/Ops ,female ,Goddess; wife of Cronos/Saturn (q.v.); mother of Zeus/Jupiter (q.v.) ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132743 ,Pudicitia ,female ,Goddess who presided over chastity. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/175498 ,Liber ,male ,"Roman fertility god worshipped on the Aventine Hill in a triad with Ceres (q.v.) and Libera, his female counterpart. Sometimes associated with Dionysos/Bacchus (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188582 ,Eleutheria ,female ,Goddess and personification of Freedom ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188733 ,Dea Caelestis ,female ,Deity worshipped in Carthage in the Roman period. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132256 ,Herakles-Kronos ,male ,"Syncretic deity, combining the attributes of the gods Herakles/Hercules (q.v.) and Kronos (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132256 ,Herakles-Kronos ,male ,"Syncretic deity, combining the attributes of the gods Herakles/Hercules (q.v.) and Kronos (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132164 ,Themis ,female ,"Titan (q.v.); daughter of Gaia (q.v.) and Uranus (q.v.) [Greek Ouranos]; primordial goddess closely associated with the order of Zeus/Jupiter (q.v.) and with justice, right, law and ordinances; sometimes, as wife of Zeus/Jupiter, mother of the Fates (q.v.) and the Hours (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/177503 ,Quirinus ,male ,Deity worshipped on the Quirinal Hill at Rome and identified with Romulus (q.v.). He was believed to be of Sabine origin. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188366 ,Saeculum Frugiferum ,male ,"Personification of the Fertility of the Age. An African god with the Greek name of Aion Karpophoros and the patron deity of Hadrumetum, depicted on Roman coins of the Severan period. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/188366 ,Saeculum Frugiferum ,male ,"Personification of the Fertility of the Age. An African god with the Greek name of Aion Karpophoros and the patron deity of Hadrumetum, depicted on Roman coins of the Severan period. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/198685 ,Mens ,female ,"Roman personification of the concept of mind or understanding (sometimes as Bona Mens, 'good understanding'). A temple was dedicated to her in ancient Rome and she appears (rarely) on coins. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/175354 ,Quies ,female ,Personification of rest. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132190 ,Rishti ,female ,Goddess of war; equated with Athena/Minerva (q.v.) and Roma (q.v.). ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132085 ,Shaoreoro ,male ,Genius of imperial might and god of metal. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132176 ,Mahasena ,male ,"God of war; alternative name for Skanda (q.v.); son of Shiva (q.v.).  On Kushan coins, Maaseno appears either on his own, or as Maachno with Skandokomaro (q.v.) and Bizago (q.v.). ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132182 ,Oanindo ,female ,Goddess of victory. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132183 ,Ochsho ,male ,God of the River Oxus. ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132184 ,Teiro ,female ,Goddess of the hunt; identified with Artemis/Diana (q.v.). ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132185 ,Skandokomaro ,male ,God of war; fusion of the names Skanda (q.v.) and Kumara (q.v.). ,Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/132186 ,Bizago ,male ,"God of war; alternative name for Skanda (q.v.); son of Shiva (q.v.).  On Kushan coins, Bizago appears with Maachno [Mahasena (q.v.)] and Skandokomaro (q.v.). ",Kushan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/151736 ,Goddess of Democracy ,female ,A symbolic figure made by Chinese student demonstrators and erected in Tian'anmen Square. ,Chinese ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/151983 ,Gujheshvari ,female ,"Local Nepali tantric name for Parvati, the wife of Shiva (q.v.). ",Nepalese ,
